Disease,Symptom_1,Symptom_2,Symptom_3,Symptom_4,Symptom_5
hepatitis_c,fatigue,yellowish_skin,nausea,loss_of_appetite, yellowing_of_eyes
hepatitis_d,joint_pain,vomiting,fatigue,yellowish_skin, dark_urine
hepatitis_e,joint_pain,vomiting,fatigue,high_fever, yellowish_skin
alcoholic_hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach, distention_of_abdomen
tuberculosis,chills,vomiting,fatigue,weight_loss, cough
common_cold,continuous_sneezing,chills,fatigue,cough, high_fever
pneumonia,chills,fatigue,cough,high_fever, breathlessness
dimorphic_hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool, irritation_in_anus
heart_attack,vomiting,breathlessness,sweating,chest_pain,
varicose_veins,fatigue,cramps,bruising,obesity, swollen_legs
hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings, lethargy
hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness, sweating
hypoglycemia,vomiting,fatigue,anxiety,sweating, headache
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain, swelling_joints
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness, painful_walking
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements, loss_of_balance
acne,skin_rash,pus_filled_pimples,blackheads,scurring,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting, small_dents_in_nails
impetigo,skin_rash,high_fever,blister,red_sore_around_nose, yellow_crust_ooze
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting, cough
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea, loss_of_appetite
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition, spotting_ urination
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain, passage_of_gases
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,
diabetes,fatigue,weight_loss,restlessness,lethargy, irregular_sugar_level
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,
bronchial_asthma,fatigue,cough,high_fever,breathlessness, family_history
hypertension,headache,chest_pain,dizziness,loss_of_balance, lack_of_concentration
migraine,acidity,indigestion,headache,blurred_and_distorted_vision, excessive_hunger
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness, loss_of_balance
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,
jaundice,itching,vomiting,fatigue,weight_loss, high_fever
malaria,chills,vomiting,high_fever,sweating, headache
chicken_pox,itching,skin_rash,fatigue,lethargy, high_fever
dengue,skin_rash,chills,joint_pain,vomiting, fatigue
typhoid,chills,vomiting,fatigue,high_fever, headache
hepatitis_a,joint_pain,vomiting,yellowish_skin,dark_urine, nausea
hepatitis_b,itching,fatigue,lethargy,yellowish_skin, dark_urine
hepatitis_c,fatigue,yellowish_skin,nausea,loss_of_appetite, yellowing_of_eyes
hepatitis_d,joint_pain,vomiting,fatigue,yellowish_skin, dark_urine
hepatitis_e,joint_pain,vomiting,fatigue,high_fever, yellowish_skin
alcoholic_hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach, distention_of_abdomen
tuberculosis,chills,vomiting,fatigue,weight_loss, cough
common_cold,continuous_sneezing,chills,fatigue,cough, high_fever
pneumonia,chills,fatigue,cough,high_fever, breathlessness
dimorphic_hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool, irritation_in_anus
heart_attack,vomiting,breathlessness,sweating,chest_pain,
varicose_veins,fatigue,cramps,bruising,obesity, swollen_legs
hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings, lethargy
hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness, sweating
hypoglycemia,vomiting,fatigue,anxiety,sweating, headache
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain, swelling_joints
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness, painful_walking
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements, loss_of_balance
acne,skin_rash,pus_filled_pimples,blackheads,scurring,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting, small_dents_in_nails
impetigo,skin_rash,high_fever,blister,red_sore_around_nose, yellow_crust_ooze
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting, cough
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea, loss_of_appetite
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition, spotting_ urination
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain, passage_of_gases
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,
diabetes,fatigue,weight_loss,restlessness,lethargy, irregular_sugar_level
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,
bronchial_asthma,fatigue,cough,high_fever,breathlessness, family_history
hypertension,headache,chest_pain,dizziness,loss_of_balance, lack_of_concentration
migraine,acidity,indigestion,headache,blurred_and_distorted_vision, excessive_hunger
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness, loss_of_balance
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,
jaundice,itching,vomiting,fatigue,weight_loss, high_fever
malaria,chills,vomiting,high_fever,sweating, headache
chicken_pox,itching,skin_rash,fatigue,lethargy, high_fever
dengue,skin_rash,chills,joint_pain,vomiting, fatigue
typhoid,chills,vomiting,fatigue,high_fever, headache
hepatitis_a,joint_pain,vomiting,yellowish_skin,dark_urine, nausea
hepatitis_b,itching,fatigue,lethargy,yellowish_skin, dark_urine
hepatitis_c,fatigue,yellowish_skin,nausea,loss_of_appetite, yellowing_of_eyes
hepatitis_d,joint_pain,vomiting,fatigue,yellowish_skin, dark_urine
hepatitis_e,joint_pain,vomiting,fatigue,high_fever, yellowish_skin
alcoholic_hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach, distention_of_abdomen
tuberculosis,chills,vomiting,fatigue,weight_loss, cough
common_cold,continuous_sneezing,chills,fatigue,cough, high_fever
pneumonia,chills,fatigue,cough,high_fever, breathlessness
dimorphic_hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool, irritation_in_anus
heart_attack,vomiting,breathlessness,sweating,chest_pain,
varicose_veins,fatigue,cramps,bruising,obesity, swollen_legs
hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings, lethargy
hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness, sweating
hypoglycemia,vomiting,fatigue,anxiety,sweating, headache
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain, swelling_joints
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness, painful_walking
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements, loss_of_balance
acne,skin_rash,pus_filled_pimples,blackheads,scurring,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting, small_dents_in_nails
impetigo,skin_rash,high_fever,blister,red_sore_around_nose, yellow_crust_ooze
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting, cough
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea, loss_of_appetite
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition, spotting_ urination
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain, passage_of_gases
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,
diabetes,fatigue,weight_loss,restlessness,lethargy, irregular_sugar_level
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,
bronchial_asthma,fatigue,cough,high_fever,breathlessness, family_history
hypertension,headache,chest_pain,dizziness,loss_of_balance, lack_of_concentration
migraine,acidity,indigestion,headache,blurred_and_distorted_vision, excessive_hunger
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness, loss_of_balance
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,
jaundice,itching,vomiting,fatigue,weight_loss, high_fever
malaria,chills,vomiting,high_fever,sweating, headache
chicken_pox,itching,skin_rash,fatigue,lethargy, high_fever
dengue,skin_rash,chills,joint_pain,vomiting, fatigue
typhoid,chills,vomiting,fatigue,high_fever, headache
hepatitis_a,joint_pain,vomiting,yellowish_skin,dark_urine, nausea
hepatitis_b,itching,fatigue,lethargy,yellowish_skin, dark_urine
hepatitis_c,fatigue,yellowish_skin,nausea,loss_of_appetite, yellowing_of_eyes
hepatitis_d,joint_pain,vomiting,fatigue,yellowish_skin, dark_urine
hepatitis_e,joint_pain,vomiting,fatigue,high_fever, yellowish_skin
alcoholic_hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach, distention_of_abdomen
tuberculosis,chills,vomiting,fatigue,weight_loss, cough
common_cold,continuous_sneezing,chills,fatigue,cough, high_fever
pneumonia,chills,fatigue,cough,high_fever, breathlessness
dimorphic_hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool, irritation_in_anus
heart_attack,vomiting,breathlessness,sweating,chest_pain,
varicose_veins,fatigue,cramps,bruising,obesity, swollen_legs
hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings, lethargy
hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness, sweating
hypoglycemia,vomiting,fatigue,anxiety,sweating, headache
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain, swelling_joints
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness, painful_walking
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements, loss_of_balance
acne,skin_rash,pus_filled_pimples,blackheads,scurring,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting, small_dents_in_nails
impetigo,skin_rash,high_fever,blister,red_sore_around_nose, yellow_crust_ooze
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting, cough
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea, loss_of_appetite
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition, spotting_ urination
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain, passage_of_gases
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,
diabetes,fatigue,weight_loss,restlessness,lethargy, irregular_sugar_level
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,
bronchial_asthma,fatigue,cough,high_fever,breathlessness, family_history
hypertension,headache,chest_pain,dizziness,loss_of_balance, lack_of_concentration
migraine,acidity,indigestion,headache,blurred_and_distorted_vision, excessive_hunger
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness, loss_of_balance
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,
jaundice,itching,vomiting,fatigue,weight_loss, high_fever
malaria,chills,vomiting,high_fever,sweating, headache
chicken_pox,itching,skin_rash,fatigue,lethargy, high_fever
dengue,skin_rash,chills,joint_pain,vomiting, fatigue
typhoid,chills,vomiting,fatigue,high_fever, headache
hepatitis_a,joint_pain,vomiting,yellowish_skin,dark_urine, nausea
hepatitis_b,itching,fatigue,lethargy,yellowish_skin, dark_urine
hepatitis_c,fatigue,yellowish_skin,nausea,loss_of_appetite, yellowing_of_eyes
hepatitis_d,joint_pain,vomiting,fatigue,yellowish_skin, dark_urine
hepatitis_e,joint_pain,vomiting,fatigue,high_fever, yellowish_skin
alcoholic_hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach, distention_of_abdomen
tuberculosis,chills,vomiting,fatigue,weight_loss, cough
common_cold,continuous_sneezing,chills,fatigue,cough, high_fever
pneumonia,chills,fatigue,cough,high_fever, breathlessness
dimorphic_hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool, irritation_in_anus
heart_attack,vomiting,breathlessness,sweating,chest_pain,
varicose_veins,fatigue,cramps,bruising,obesity, swollen_legs
hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings, lethargy
hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness, sweating
hypoglycemia,vomiting,fatigue,anxiety,sweating, headache
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain, swelling_joints
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness, painful_walking
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements, loss_of_balance
acne,skin_rash,pus_filled_pimples,blackheads,scurring,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting, small_dents_in_nails
impetigo,skin_rash,high_fever,blister,red_sore_around_nose, yellow_crust_ooze
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting, cough
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea, loss_of_appetite
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition, spotting_ urination
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain, passage_of_gases
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,
diabetes,fatigue,weight_loss,restlessness,lethargy, irregular_sugar_level
gastroenteritis,vomiting,sunken_eyes,dehydration,diarrhoea,
bronchial_asthma,fatigue,cough,high_fever,breathlessness, family_history
hypertension,headache,chest_pain,dizziness,loss_of_balance, lack_of_concentration
migraine,acidity,indigestion,headache,blurred_and_distorted_vision, excessive_hunger
cervical_spondylosis,back_pain,weakness_in_limbs,neck_pain,dizziness, loss_of_balance
paralysis_(brain_hemorrhage),vomiting,headache,weakness_of_one_body_side,altered_sensorium,
jaundice,itching,vomiting,fatigue,weight_loss, high_fever
malaria,chills,vomiting,high_fever,sweating, headache
chicken_pox,itching,skin_rash,fatigue,lethargy, high_fever
dengue,skin_rash,chills,joint_pain,vomiting, fatigue
typhoid,chills,vomiting,fatigue,high_fever, headache
hepatitis_a,joint_pain,vomiting,yellowish_skin,dark_urine, nausea
hepatitis_b,itching,fatigue,lethargy,yellowish_skin, dark_urine
hepatitis_c,fatigue,yellowish_skin,nausea,loss_of_appetite, yellowing_of_eyes
hepatitis_d,joint_pain,vomiting,fatigue,yellowish_skin, dark_urine
hepatitis_e,joint_pain,vomiting,fatigue,high_fever, yellowish_skin
alcoholic_hepatitis,vomiting,yellowish_skin,abdominal_pain,swelling_of_stomach, distention_of_abdomen
tuberculosis,chills,vomiting,fatigue,weight_loss, cough
common_cold,continuous_sneezing,chills,fatigue,cough, high_fever
pneumonia,chills,fatigue,cough,high_fever, breathlessness
dimorphic_hemmorhoids(piles),constipation,pain_during_bowel_movements,pain_in_anal_region,bloody_stool, irritation_in_anus
heart_attack,vomiting,breathlessness,sweating,chest_pain,
varicose_veins,fatigue,cramps,bruising,obesity, swollen_legs
hypothyroidism,fatigue,weight_gain,cold_hands_and_feets,mood_swings, lethargy
hyperthyroidism,fatigue,mood_swings,weight_loss,restlessness, sweating
hypoglycemia,vomiting,fatigue,anxiety,sweating, headache
osteoarthristis,joint_pain,neck_pain,knee_pain,hip_joint_pain, swelling_joints
arthritis,muscle_weakness,stiff_neck,swelling_joints,movement_stiffness, painful_walking
(vertigo)_paroymsal__positional_vertigo,vomiting,headache,nausea,spinning_movements, loss_of_balance
acne,skin_rash,pus_filled_pimples,blackheads,scurring,
urinary_tract_infection,burning_micturition,bladder_discomfort,foul_smell_of_urine,continuous_feel_of_urine,
psoriasis,skin_rash,joint_pain,skin_peeling,silver_like_dusting, small_dents_in_nails
impetigo,skin_rash,high_fever,blister,red_sore_around_nose, yellow_crust_ooze
fungal_infection,itching,skin_rash,nodal_skin_eruptions,dischromic__patches,
allergy,continuous_sneezing,shivering,chills,watering_from_eyes,
gerd,stomach_pain,acidity,ulcers_on_tongue,vomiting, cough
chronic_cholestasis,itching,vomiting,yellowish_skin,nausea, loss_of_appetite
drug_reaction,itching,skin_rash,stomach_pain,burning_micturition, spotting_ urination
peptic_ulcer_diseae,vomiting,indigestion,loss_of_appetite,abdominal_pain, passage_of_gases
aids,muscle_wasting,patches_in_throat,high_fever,extra_marital_contacts,
